player_id,player_display_name,position,team,prior_ppg,pred_ppg,proj_games,proj_total_pred,finish_pred,vbd_pred
00-0036970,Kyle Pitts,TE,ATL,12.4,12.902802136120114,13.592391304347828,175.3799355567196,2.0,45.366159651910735
00-0039067,Rashee Rice,WR,KC,18.7625,14.473318197072073,9.0875,131.52627911589246,38.0,45.059680936648284
00-0036912,DeVonta Smith,WR,PHI,11.870588235294118,12.606705654541196,14.037500000000001,176.96663062562206,15.0,43.40130771600551
00-0031381,Davante Adams,WR,LA,15.921428571428573,13.002331034424891,12.387500000000001,161.06637568893836,21.0,43.20062768944593
00-0039064,Zay Flowers,WR,BAL,14.311764705882354,12.544702609508423,14.037500000000001,176.0962628809745,16.0,42.53093997135797
00-0038597,Chase Brown,RB,CIN,16.623529411764707,13.60618386372397,14.052649006622518,191.20292615648398,11.0,38.48342802915271
00-0034348,Courtland Sutton,WR,DEN,12.923529411764704,12.117205260153405,14.037500000000001,170.09526883940345,18.0,36.52994592978689
00-0034857,Josh Allen,QB,BUF,22.78875,20.348124647788815,12.48888888888889,254.1254678234959,1.0,36.46129313714084
00-0040122,Ashton Jeanty,RB,LV,14.41764705882353,13.337186184871104,14.052649006622518,187.4227961919685,12.0,34.703298064637224
00-0038120,Breece Hall,RB,NYJ,12.97875,13.26998995916775,13.502649006622518,179.1800167400472,15.0,32.437735003052595
00-0038544,Quentin Johnston,WR,LAC,13.169230769230769,12.234259282874502,11.8375,144.82304426102692,27.0,32.190487898242544
00-0040663,Harold Fannin Jr.,TE,CLE,11.65,11.992768803279741,13.042391304347827,156.4143835549496,3.0,31.661460957444465
00-0039337,Malik Nabers,WR,NYG,14.275,14.014150238339942,6.8875,96.52245976656636,60.0,30.988628134154325
00-0039915,Ladd McConkey,WR,LAC,11.30625,11.712725075342174,13.4875,157.9753794536776,22.0,29.64324818076908
00-0038559,Michael Wilson,WR,ARI,12.976470588235296,11.598376782613407,14.037500000000001,162.81221408593572,20.0,29.246891176319174
00-0040126,Colston Loveland,TE,CHI,10.318750000000001,11.806889327115785,13.042391304347827,153.9900706913721,6.0,29.237148093866953
00-0036613,Jaylen Waddle,WR,MIA,12.1325,11.68125388734185,13.4875,157.5509118055232,23.0,29.218780532614705
00-0040734,TreVeyon Henderson,RB,NE,12.129411764705882,12.86684990751811,14.052649006622518,180.81332557124543,13.0,28.093827443914144
00-0036973,Travis Etienne,RB,JAX,14.935294117647059,12.797952128888207,14.052649006622518,179.8451292708234,14.0,27.125631143492132
00-0033288,George Kittle,TE,SF,14.681818181818182,12.016478145700178,10.292391304347827,123.67829517569022,12.0,25.229639114703794
00-0036275,D'Andre Swift,RB,CHI,14.2875,12.727752914866079,13.502649006622518,171.85838025245332,17.0,25.116098515458695
00-0036997,Javonte Williams,RB,DAL,15.175,12.72564436908145,13.502649006622518,171.82990929880907,18.0,25.08762756181447
00-0040128,Tyler Warren,TE,IND,11.088235294117647,11.34668193047662,13.592391304347828,154.22854080501105,5.0,24.214764900202162
